popn	len	wt
42	700	4090
42	597	2150
42	622	2720
42	556	1530
42	709	4060
42	572	2000
42	711	4350
42	563	2000
42	723	4230
42	631	2610
42	619	2660
42	548	1720
42	675	3330
42	609	2610
42	700	3900
42	692	3680
42	580	3000
42	576	1950
42	726	4090
42	662	3050
42	481	1000
42	630	2600
42	477	1075
42	346	330
42	392	520
42	741	4950
42	390	530
42	677	3570
42	655	2060
42	368	450
42	659	3090
42	534	1310
42	670	3020
42	522	1465
42	696	3860
42	506	1445
42	616	2680
42	532	1550
42	606	2600
42	507	1440
42	388	560
42	648	2825
42	672	4015
42	584	2260
42	686	2485
42	615	2470
42	634	2790
42	591	2095
42	710	4010
42	664	2020
42	740	5780
42	659	2730
42	553	1820
42	687	4870
42	769	5960
42	597	2620
42	580	2200
42	612	2260
42	591	2000
42	615	2500
42	623	2710
42	670	2780
42	624	2800
42	627	2350
42	759	5760
42	675	3400
42	735	4160
42	654	3400
42	656	3100
42	685	4000
42	648	2960
42	616	2490
42	642	3130
42	627	2710
42	722	4280
42	667	3370
42	693	3480
42	605	2400
42	705	4080
42	649	3120
42	595	2520
42	610	2320
42	633	3775
42	637	2560
42	579	2110
42	567	1960
42	577	2010
42	560	1820
42	740	5200
42	575	1855
42	620	2430
42	631	2520
42	691	3790
42	649	2960
42	738	4810
42	690	3545
42	622	2510
42	646	3035
42	618	3590
42	648	2090
42	562	1990
42	697	4045
42	700	3940
42	592	2000
42	736	4600
42	693	3870
42	590	2210
42	620	2335
42	585	2090
42	681	3740
42	667	3240
42	645	2760
42	702	3690
42	692	3750
42	672	3250
42	580	2030
42	622	2480
42	676	3950
42	631	2390
42	691	3540
42	620	2790
42	615	2575
42	645	3425
42	635	2630
42	617	2540
42	595	3500
42	580	2040
42	702	3720
42	712	4850
42	593	1910
42	621	2550
42	592	2200
42	660	3100
42	585	1930
42	736	4250
42	615	2400
42	675	3190
42	560	2050
42	625	3120
42	600	2070
42	578	2110
42	600	2360
42	722	4360
42	553	1750
42	529	1490
42	660	3380
42	655	2810
42	649	2830
42	572	2180
42	633	2750
42	700	3470
42	675	3910
42	574	2050
42	595	1980
42	636	2860
42	582	2380
42	730	4480
42	702	3740
42	670	3150
42	600	2280
42	702	3360
42	630	2700
42	689	4130
42	564	2040
42	669	3340
42	607	2320
42	664	3420
42	575	2000
42	662	3350
42	591	2250
42	610	2450
42	562	1700
42	748	4790
42	555	2050
42	583	2010
42	630	2880
42	602	2290
42	672	3310
42	620	2540
42	549	1770
42	605	2120
42	361	460
42	685	3200
42	602	2130
42	337	340
42	645	2470
42	338	340
42	415	603
42	573	1870
42	683	4020
42	644	3150
42	622	3030
42	567	1905
42	712	4270
42	692	4400
42	705	3570
42	596	2040
42	334	310
42	271	140
42	630	2680
42	603	2065
42	518	1280
42	683	3110
42	380	460
42	606	2200
42	604	2180
42	561	1280
42	747	3780
42	674	3025
42	624	2095
42	681	2890
42	585	1790
42	581	1830
42	610	2165
42	707	3025
42	516	1165
42	665	2295
42	572	755
42	366	418
42	578	1730
42	600	2040
42	517	1220
42	629	2620
42	566	1760
42	731	4170
42	615	2340
42	431	740
42	687	3240
42	760	4060
42	652	2780
42	367	400
42	508	1220
42	750	4320
42	664	2960
42	702	3070
42	345	300
42	684	3130
42	662	2870
42	552	1670
42	646	2390
42	588	1610
43	175	41
43	315	250
43	351	372
43	356	386
43	465	981
43	180	50
43	180	45
43	183	50
43	185	54
43	191	59
43	193	59
43	310	345
43	338	331
43	348	336
43	366	418
43	401	568
43	411	649
43	411	599
43	427	654
43	447	758
43	452	976
43	488	1012
43	518	1167
43	521	1199
43	521	1362
43	241	104
43	267	136
43	287	213
43	328	327
43	495	1180
43	500	1112
43	312	245
43	318	277
43	333	286
43	353	372
43	356	395
43	361	400
43	363	386
43	381	481
43	389	486
43	389	477
43	394	513
43	409	599
43	429	690
43	439	726
43	450	817
43	460	863
43	498	1081
43	513	1112
43	521	1235
43	523	1189
43	572	1861
43	381	463
43	394	508
43	394	590
43	399	622
43	404	586
43	411	672
43	411	663
43	411	690
43	414	622
43	414	690
43	417	604
43	417	640
43	419	631
43	419	636
43	422	740
43	422	717
43	422	658
43	422	672
43	424	745
43	424	658
43	424	686
43	427	731
43	427	758
43	427	758
43	427	694
43	429	767
43	429	763
43	429	763
43	434	722
43	434	795
43	434	735
43	437	763
43	437	799
43	439	749
43	439	890
43	442	795
43	442	758
43	445	790
43	450	776
43	452	958
43	452	772
43	460	999
43	460	854
43	470	935
43	470	1026
43	470	858
43	478	962
43	478	849
43	480	972
43	480	922
43	480	935
43	483	999
43	488	972
43	488	999
43	493	1117
43	493	1108
43	498	1162
43	498	1180
43	500	1053
43	500	1144
43	500	1185
43	503	1117
43	503	1081
43	505	1112
43	511	1249
43	516	1185
43	518	1258
43	518	1203
43	521	1212
43	521	1149
43	523	1285
43	523	1253
43	526	1285
43	528	1285
43	528	1285
43	531	1271
43	533	1289
43	533	1285
43	536	1389
43	538	1421
43	538	1498
43	538	1516
43	541	1394
43	544	1289
43	551	1421
43	269	150
43	272	150
43	272	154
43	274	168
43	274	163
43	282	177
43	282	173
43	284	227
43	284	191
43	292	227
43	297	227
43	302	241
43	307	232
43	307	213
43	312	254
43	312	241
43	312	236
43	315	259
43	318	259
43	318	291
43	318	250
43	318	259
43	320	254
43	320	281
43	394	508
43	394	531
43	404	531
43	406	581
43	409	622
43	409	604
43	411	608
43	411	577
43	414	577
43	414	599
43	422	649
43	422	645
43	422	599
43	422	699
43	424	672
43	424	627
43	424	645
43	429	763
43	437	749
43	439	699
43	439	781
43	442	822
43	442	758
43	445	726
43	445	931
43	445	758
43	447	758
43	455	826
43	457	953
43	457	817
43	460	953
43	462	826
43	465	953
43	472	926
43	472	917
43	475	990
43	480	1076
43	485	1044
43	488	953
43	490	976
43	493	985
43	503	908
43	503	999
43	503	1153
43	518	1298
43	602	1943
43	625	2111
43	678	3065
43	188	68
43	224	77
43	224	95
43	234	118
43	241	123
43	251	114
43	257	118
43	279	163
43	292	218
43	312	227
43	312	254
43	320	245
43	323	286
43	330	322
43	335	286
43	338	304
43	343	336
43	348	350
43	414	613
43	427	681
43	450	785
43	462	872
43	490	1062
43	500	1162
43	521	1144
43	569	1930
43	579	2020
43	155	32
43	157	27
43	160	23
43	160	32
43	163	36
43	165	32
43	165	27
43	165	32
43	168	36
43	168	32
43	168	36
43	170	36
43	170	41
43	170	36
43	173	27
43	173	36
43	175	41
43	178	36
43	178	36
43	178	41
43	178	45
43	178	41
43	180	41
43	180	41
43	183	45
43	183	45
43	185	45
43	185	45
43	185	50
43	188	41
43	191	45
43	191	45
43	191	41
43	193	45
43	196	54
43	198	54
43	206	64
43	208	68
43	213	73
43	264	141
43	292	222
43	330	259
43	330	336
43	340	322
43	343	304
43	343	322
43	343	327
43	343	286
43	345	300
43	348	345
43	351	363
43	351	309
43	351	409
43	351	331
43	356	341
43	358	318
43	358	390
43	358	395
43	361	400
43	363	390
43	368	377
43	368	436
43	381	418
43	381	499
43	386	499
43	386	463
43	389	486
43	389	522
43	394	540
43	394	545
43	404	531
43	409	577
43	419	508
43	427	772
43	462	835
43	475	1099
43	505	1167
43	572	1757
43	587	1789
43	589	1907
43	592	1771
43	160	23
43	163	27
43	163	23
43	165	32
43	168	27
43	168	23
43	168	27
43	170	27
43	170	27
43	173	36
43	173	32
43	173	32
43	173	36
43	175	32
43	175	32
43	178	32
43	178	41
43	180	32
43	183	36
43	183	32
43	183	32
43	185	32
43	185	41
43	185	41
43	185	36
43	185	36
43	188	36
43	193	45
43	193	41
43	193	36
43	193	41
43	193	41
43	196	45
43	196	45
43	198	36
43	201	45
43	201	54
43	201	41
43	201	45
43	203	54
43	203	45
43	206	50
43	211	54
43	221	64
43	224	73
43	226	73
43	234	64
43	236	64
43	239	91
43	241	64
43	244	77
43	249	77
43	254	95
43	254	95
43	254	109
43	259	118
43	262	95
43	262	118
43	269	123
43	269	118
43	269	109
43	272	114
43	272	109
43	274	132
43	274	123
43	274	123
43	274	127
43	277	123
43	277	127
43	277	123
43	282	154
43	282	141
43	284	132
43	287	163
43	287	154
43	290	154
43	297	182
43	297	182
43	300	177
43	300	154
43	173	27
43	178	32
43	178	32
43	178	41
43	180	50
43	180	32
43	183	32
43	183	45
43	185	32
43	185	36
43	185	45
43	185	32
43	185	45
43	185	50
43	188	50
43	191	50
43	191	45
43	191	45
43	193	45
43	193	45
43	193	45
43	193	54
43	193	36
43	193	50
43	193	45
43	196	54
43	196	54
43	196	45
43	196	50
43	196	54
43	196	54
43	196	50
43	198	50
43	198	50
43	198	59
43	198	59
43	201	59
43	201	59
43	201	50
43	191	59
43	201	59
43	201	54
43	203	54
43	203	68
43	206	59
43	206	73
43	206	59
43	206	64
43	208	64
43	208	64
43	208	59
43	211	54
43	211	64
43	211	64
43	211	64
43	211	73
43	213	73
43	213	68
43	216	77
43	221	73
43	229	82
43	267	95
43	282	168
43	284	159
43	295	168
43	297	191
43	300	195
43	300	191
43	305	218
43	307	209
43	312	191
43	315	213
43	320	236
43	325	236
43	358	327
43	389	472
43	447	717
43	503	994
43	536	1212
43	561	1598
43	569	1793
43	605	1698
44	199	70
44	538	1400
44	548	1700
44	564	1565
44	596	2040
44	612	1815
44	619	2045
44	634	2755
44	636	2820
44	682	3120
44	685	3060
44	705	3325
44	707	3275
44	721	3655
44	185	56
44	194	65
44	204	63
44	204	75
44	359	450
44	453	970
44	535	1435
44	543	1670
44	611	2305
44	642	2600
44	643	2435
44	655	2820
44	657	2920
44	671	2750
44	687	2915
44	693	3170
44	706	2930
44	732	3170
44	546	1605
44	619	2495
44	635	2500
44	708	3585
44	572	1190
44	599	2055
44	662	2410
44	358	434
44	393	575
44	491	1150
44	557	1850
44	562	1780
44	628	3490
44	634	2910
44	638	2480
44	660	3065
44	669	2940
44	670	3315
44	674	3430
44	676	3000
44	681	3250
44	202	70
44	204	78
44	205	76
44	206	70
44	209	84
44	213	76
44	355	426
44	443	925
44	453	990
44	474	1050
44	491	1180
44	580	2040
44	612	2480
44	647	2910
44	685	3200
44	693	3450
44	694	3700
44	324	322
44	325	317
44	327	345
44	333	325
44	339	402
44	341	362
44	343	402
44	344	426
44	346	342
44	346	352
44	348	430
44	350	392
44	353	418
44	356	415
44	356	450
44	362	474
44	363	458
44	366	425
44	370	500
44	374	500
44	377	470
44	377	490
44	380	488
44	381	435
44	382	488
44	382	526
44	386	570
44	437	900
44	458	970
44	545	1730
44	590	2040
44	597	2440
44	684	3050
44	684	3760
44	687	3410
44	197	65
44	199	60
44	200	70
44	202	60
44	202	71
44	204	71
44	205	58
44	208	80
44	212	72
44	212	80
44	213	85
44	215	85
44	215	87
44	217	85
44	222	84
44	382	600
44	425	700
44	434	730
44	445	870
44	452	860
44	455	910
44	462	890
44	462	980
44	465	990
44	470	1130
44	471	1050
44	472	1040
44	475	970
44	482	1160
44	487	1120
44	491	1230
44	492	1180
44	497	1160
44	497	1260
44	502	1100
44	507	1330
44	525	1540
44	710	3830
45	214	73
45	300	212
45	335	295
45	345	362
45	346	358
45	360	412
45	360	362
45	369	412
45	377	472
45	385	460
45	502	1020
45	525	1490
45	527	1530
45	536	1650
45	572	1890
45	611	2230
45	750	4330
45	162	32
45	165	42
45	175	32
45	177	38
45	181	47
45	182	45
45	185	55
45	185	45
45	187	48
45	187	61
45	191	55
45	194	50
45	196	58
45	197	55
45	199	62
45	200	62
45	201	72
45	201	62
45	203	62
45	207	68
45	210	67
45	212	75
45	213	65
45	216	88
45	222	85
45	223	86
45	435	840
45	437	910
45	442	710
45	456	990
45	463	920
45	476	1000
45	477	1240
45	480	1100
45	480	1070
45	485	1040
45	486	1300
45	492	1300
45	495	1060
45	502	1340
45	503	1160
45	512	1360
45	512	1420
45	521	1230
45	534	1570
45	731	4470
45	234	108
45	356	432
45	360	468
45	361	447
45	361	467
45	365	425
45	365	434
45	366	481
45	371	500
45	373	456
45	378	514
45	379	542
45	380	472
45	388	537
45	390	545
45	390	600
45	395	565
45	398	615
45	402	560
45	573	2080
45	681	3315
45	219	76
45	220	142
45	226	80
45	245	122
45	235	116
45	221	84
45	471	1060
45	615	2440
45	665	3050
45	694	3410
45	704	3300
45	725	3610
45	725	4380
45	395	564
45	479	1000
45	531	1430
45	650	2950
45	672	3980
45	683	3780
45	683	2630
45	689	3630
45	690	3610
45	693	3540
45	692	3650
45	695	3110
45	698	4100
45	703	3390
45	714	4170
45	717	3625
45	719	3310
45	671	2930
45	705	3405
45	720	3740
45	653	2990
45	656	3130
45	660	3220
45	690	3630
45	721	3890
45	384	540
45	630	2620
45	692	3290
45	701	3420
45	737	4280
45	744	4000
46	660	3200
46	444	450
46	445	910
46	345	330
46	176	30
46	213	70
46	230	85
46	276	130
46	267	140
46	430	675
46	288	190
46	568	1750
46	511	1200
46	387	550
46	403	550
46	378	425
46	362	300
46	220	90
46	615	1825
46	504	1050
46	244	125
46	700	3500
46	302	225
47	375	530
47	365	530
47	640	3600
47	370	530
47	380	520
47	585	2900
47	375	515
47	570	2650
47	385	510
47	555	2600
47	340	505
47	560	2500
47	365	500
47	560	2400
47	380	500
47	565	2400
47	375	500
47	545	2300
47	355	495
47	525	2200
47	365	490
47	535	2200
47	355	480
47	535	2100
47	358	478
47	575	2100
47	360	478
47	520	2000
47	355	470
47	505	2000
47	365	470
47	535	2000
47	352	470
47	505	2000
47	355	465
47	540	2000
47	365	460
47	505	1800
47	380	455
47	505	1800
47	510	1800
47	355	450
47	505	1800
47	335	450
47	495	1700
47	350	440
47	505	1700
47	345	440
47	490	1600
47	365	440
47	485	1600
47	345	440
47	485	1500
47	345	439
47	483	1500
47	325	435
47	340	430
47	465	1400
47	345	430
47	475	1400
47	335	430
47	470	1300
47	349	422
47	462	1300
47	344	415
47	340	410
47	330	405
47	410	740
47	325	404
47	410	730
47	340	400
47	405	720
47	331	400
47	400	690
47	330	400
47	402	670
47	335	400
47	395	650
47	335	390
47	390	635
47	345	390
47	385	630
47	345	390
47	390	620
47	335	390
47	385	610
47	316	380
47	379	606
47	345	380
47	381	605
47	327	380
47	390	595
47	330	380
47	370	590
47	325	375
47	385	580
47	325	370
47	317	360
47	385	570
47	315	360
47	375	566
47	325	355
47	372	555
47	325	350
47	377	540
47	230	140
47	315	350
47	572	3000
47	305	335
47	570	2600
47	550	2400
47	325	330
47	565	2300
47	325	330
47	520	2200
47	322	330
47	540	2100
47	315	320
47	546	2000
47	300	320
47	500	2000
47	515	1900
47	190	40
47	503	1800
47	304	308
47	520	1800
47	208	50
47	500	1700
47	320	300
47	485	1600
47	195	50
47	476	1500
47	205	55
47	455	1400
47	200	65
47	460	1300
47	450	915
47	208	70
47	410	740
47	215	75
47	415	700
47	220	80
47	415	670
47	290	275
47	395	635
47	205	80
47	385	620
47	215	84
47	390	605
47	220	85
47	380	590
47	385	580
47	230	90
47	383	570
47	228	90
47	378	550
47	225	95
47	395	540
47	235	95
47	590	2800
47	235	100
47	550	2400
47	230	100
47	535	2100
47	230	100
47	525	2000
47	239	100
47	515	1800
47	233	100
47	493	1700
47	226	100
47	475	1500
47	230	100
47	460	1400
47	228	100
47	407	790
47	235	104
47	415	680
47	233	105
47	395	625
47	230	105
47	390	600
47	240	108
47	380	570
47	375	550
47	234	110
47	570	2500
47	235	115
47	525	2000
47	240	115
47	505	1800
47	235	115
47	235	115
47	410	730
47	246	130
47	387	610
47	240	130
47	390	560
47	555	2300
47	470	1600
47	640	4000
47	400	650
47	220	135
47	616	3500
47	238	137
47	455	1030
47	530	2000
47	385	590
47	391	672
47	547	1850
47	397	661
47	393	660
47	540	1650
47	386	660
47	469	1600
47	401	650
47	516	1550
47	392	650
47	505	1450
47	395	640
47	385	640
47	482	1150
47	396	612
47	479	1104
47	387	612
47	479	1088
47	380	601
47	455	1080
47	384	599
47	460	1055
47	380	595
47	455	1050
47	387	590
47	435	1050
47	386	590
47	449	1040
47	395	590
47	463	1000
47	385	585
47	445	994
47	380	584
47	447	970
47	439	925
47	375	580
47	444	906
47	451	894
47	427	844
47	366	545
47	375	540
47	428	780
47	376	540
47	395	750
47	376	525
47	575	2100
47	370	520
47	532	1650
47	378	520
47	490	1600
47	365	500
47	500	1350
47	368	490
47	462	1136
47	340	440
47	473	1088
47	440	1050
47	455	1050
47	166	35
47	464	995
47	215	90
47	430	940
47	440	900
47	223	95
47	440	830
47	220	96
47	430	780
47	233	104
47	232	108
47	502	1500
47	225	109
47	475	1100
47	230	116
47	442	970
47	450	884
47	243	127
47	402	700
47	245	135
47	482	1150
47	243	136
47	465	1010
47	414	800
47	240	140
47	474	1076
47	515	1600
47	435	910
47	241	150
48	513	1180
48	454	880
48	567	1440
48	677	3235
48	516	960
48	521	1364
48	568	1510
48	441	795
48	497	920
48	442	938
48	515	1520
48	456	881
48	449	920
48	514	1207
48	500	1005
48	485	1210
48	541	1705
48	420	639
48	276	196
48	410	480
48	354	384
48	451	825
48	685	3680
48	452	828
48	218	82
48	476	937
48	522	1370
48	460	881
48	550	1470
48	594	1932
48	473	980
48	378	512
48	578	1840
48	473	880
48	497	1080
48	405	526
48	538	1530
48	508	1150
48	394	600
48	426	515
48	499	1110
48	477	790
48	567	1430
48	559	1550
48	438	810
48	433	715
48	485	720
48	391	418
48	574	1790
48	363	342
48	547	1590
48	452	786
48	582	1650
48	510	1120
48	486	810
48	490	960
48	503	920
48	374	492
48	502	1278
48	259	139
48	545	1561
48	259	142
48	403	544
48	400	526
48	530	1350
48	550	1563
48	380	470
48	495	1165
48	521	1650
48	539	1610
48	369	414
48	496	1079
48	500	1060
48	473	1023
48	545	1500
48	507	1220
48	489	1110
48	323	232
48	515	1470
48	470	909
48	419	637
48	549	1762
48	417	600
48	466	1136
48	291	218
48	360	342
48	417	575
48	467	853
48	495	1670
48	498	1310
48	428	585
48	470	1110
48	483	1060
48	523	1550
48	532	1380
48	307	226
48	545	1630
48	428	822
48	502	1340
48	500	1380
48	548	1750
48	519	1340
48	462	950
48	444	930
48	354	372
48	468	1025
48	455	805
49	307	181
49	643	3402
49	472	953
49	490	1134
49	421	690
49	415	550
49	376	510
49	351	445
49	401	540
49	394	454
49	625	2903
49	310	227
49	365	460
49	424	635
49	315	270
49	648	2767
49	386	520
49	640	2903
49	638	2761
49	648	2858
49	542	1500
49	614	2359
49	371	420
49	450	816
49	432	816
49	617	2268
50	516	1315
50	406	640
50	358	460
50	376	499
50	399	605
50	404	590
50	380	500
50	400	590
50	402	550
50	653	3266
50	390	550
50	330	318
50	457	840
50	414	590
50	443	750
50	465	998
50	416	610
50	465	1089
50	386	420
50	452	816
50	371	490
50	442	907
50	399	520
50	366	499
50	433	795
50	483	1043
50	439	800
50	467	908
50	505	1043
50	378	540
50	630	2353
50	418	695
50	467	998
50	381	520
50	486	1089
50	457	953
50	533	1588
50	417	680
50	526	1406
50	376	440
50	438	907
50	447	771
50	455	907
50	391	550
50	457	907
50	390	560
50	440	859
50	445	800
50	417	747
50	390	425
50	404	582
50	390	475
50	457	862
50	387	520
50	589	1724
50	465	800
50	470	953
50	385	540
50	525	1354
50	404	585
50	503	1089
50	401	585
50	379	574
50	377	525
50	409	680
50	421	615
50	419	700
50	414	605
50	409	666
50	400	600
50	439	898
50	394	600
50	602	2220
50	467	998
50	439	740
50	356	390
50	460	990
50	406	544
50	559	1565
50	417	635
50	455	908
50	234	136
50	513	1220
50	198	136
50	480	1089
50	457	998
50	180	50
50	523	1361
50	170	60
50	511	1270
50	386	425
50	442	726
50	381	460
50	386	499
50	379	475
50	269	136
50	478	953
50	295	181
50	394	475
50	272	136
50	386	520
50	493	1089
50	409	560
50	259	136
50	411	615
50	277	181
50	381	440
50	490	998
50	409	655
50	488	1270
50	368	408
50	660	3311
50	419	726
50	473	953
50	437	740
50	421	635
50	381	680
50	312	272
50	457	825
50	267	227
50	460	710
50	277	181
50	533	1225
50	503	1089
50	564	1225
50	559	1588
50	396	499
50	508	1179
50	388	544
50	564	1588
50	419	680
50	442	908
50	356	454
50	406	544
50	452	908
50	376	499
50	437	862
50	394	544
50	394	680
50	486	953
50	437	771
50	287	227
50	406	635
50	665	2858
50	439	771
50	488	1134
50	245	115
50	399	499
50	643	2466
50	267	181
50	442	860
50	284	181
50	387	510
50	490	953
50	396	595
50	533	1451
50	375	449
50	475	1043
50	579	1769
50	307	227
50	528	1270
50	300	227
50	557	1547
50	483	953
50	536	1270
50	460	998
50	582	1837
50	460	998
50	398	552
50	478	1134
50	442	903
50	406	544
50	587	2211
50	384	499
50	518	1215
50	419	544
50	653	2495
50	475	1043
50	625	2580
50	465	907
50	503	1113
50	442	907
50	414	670
50	516	1497
50	478	1060
50	432	816
50	401	488
50	279	181
50	465	840
50	269	181
50	486	962
50	269	181
50	645	2837
50	538	1547
50	490	1275
50	455	816
50	384	493
50	386	590
50	447	847
50	406	680
50	498	1164
50	770	5897
50	439	754
50	315	318
50	419	636
50	432	907
50	498	1110
50	251	136
50	450	790
50	592	1905
50	554	1715
50	267	181
50	516	1400
50	541	1547
50	521	1380
50	236	136
50	490	1090
50	490	1179
50	600	1860
50	530	1497
50	495	1226
50	498	1315
50	528	1350
50	500	1361
50	428	588
50	244	136
50	406	563
50	553	1633
50	391	490
50	381	544
50	408	590
50	523	1451
50	430	555
50	478	1134
50	420	745
50	386	499
50	429	705
50	561	1769
50	588	2019
50	419	862
50	392	540
50	465	862
50	412	590
50	439	816
50	410	554
50	424	635
50	397	495
50	414	544
50	391	582
50	414	544
50	617	2449
50	442	680
50	396	537
50	450	816
50	445	825
50	587	1724
50	396	520
50	447	907
50	503	1150
50	473	1089
50	414	673
50	343	454
50	437	730
50	391	499
50	533	1283
50	399	544
50	467	890
50	442	816
50	653	2580
50	521	1270
50	671	2863
50	538	1270
50	503	1175
50	533	1451
50	521	1361
50	538	1588
50	464	998
50	536	1406
50	249	91
50	640	2495
50	406	623
50	358	363
50	427	862
50	409	590
50	381	508
50	424	726
50	450	893
50	498	1134
50	470	1089
50	523	1270
50	411	620
50	406	635
50	421	752
50	493	1134
50	437	743
50	404	680
50	462	910
50	460	998
50	404	526
50	398	560
50	597	2183
50	407	680
50	610	2523
50	388	520
50	382	420
50	411	630
50	371	450
50	410	600
50	427	640
50	388	520
50	407	540
50	456	850
50	385	500
50	406	560
50	376	460
50	491	1060
50	386	530
50	441	792
50	400	600
50	403	640
50	410	650
50	411	610
50	378	580
50	410	620
50	376	458
50	484	1110
50	421	720
50	411	610
50	398	580
50	398	454
50	412	730
50	398	550
50	471	990
50	385	530
50	405	695
50	400	620
50	396	550
50	405	560
50	438	710
50	390	530
50	396	580
50	383	510
50	423	640
50	386	550
50	452	998
50	385	510
50	429	816
50	365	410
50	432	816
50	390	480
50	460	953
50	420	610
50	401	636
50	380	515
50	498	998
50	402	615
50	361	454
50	391	550
50	513	1270
50	394	545
50	439	907
50	404	565
50	452	907
50	406	605
50	224	104
50	409	640
50	470	771
50	411	615
50	340	318
50	400	595
50	502	1174
50	376	520
50	445	945
50	411	730
50	417	674
50	421	730
50	437	845
50	438	700
50	521	1134
50	438	720
50	434	760
50	424	598
50	465	900
50	431	780
50	673	3130
